Arxiv_key,Author,Citation_count,Figures,Pages,Pub,Title,Year,Pub_average,Citation_category,h_index,m_index,e_index,i10_index,i100_index,g_index,tori_index,riq_index
http://arxiv.org/abs/astro-ph/0103365v1,"[u'Qu, J. L.', u'Yu, W.', u'Li, T. P.']",16,4.0,12.0,The Astrophysical Journal,[u'The Cross Spectra of Circinus X-1: Evolution of Time Lags'],2001,68.21280724450196,0,3.0,0.2,5.6,2.0,0.0,7.0,1.9,106.0
http://arxiv.org/abs/astro-ph/0105222v1,"[u'Stello, D.', u'Nissen, P. E.']",44,5.0,11.0,Astronomy and Astrophysics,[u'The problem of the Pleiades distance. Constraints from Str\xf6mgren photometry of nearby field stars'],2001,44.746808510638296,1,1.0,1.0,6.6,1.0,0.0,1.0,0.6,753.0
http://arxiv.org/abs/astro-ph/0104424v1,"[u'Busso, Maurizio', u'Gallino, Roberto', u'Lambert, David L.', u'Travaglio, Claudia', u'Smith, Verne V.']",258,19.0,59.0,The Astrophysical Journal,[u'Nucleosynthesis and Mixing on the Asymptotic Giant Branch. III. Predicted and Observed s-Process Abundances'],2001,68.21280724450196,2,5.0,0.6,31.3,4.0,2.0,20.0,8.1,316.0
http://arxiv.org/abs/hep-th/0105165v2,"[u'Yazadjiev, Stoytcho S.', u'Fiziev, Plamen P.', u'Boyadjiev, Todor L.', u'Todorov, Michail D.']",19,4.0,6.0,Modern Physics Letters A,[u'Electrically Charged Einstein-Born-Infeld Black Holes with Massive Dilaton'],2001,26.578947368421048,0,6.0,2.0,5.8,3.0,0.0,8.0,1.9,464.0
http://arxiv.org/abs/astro-ph/0109108v1,"[u'Zwaan, M. A.', u'van Dokkum, P. G.', u'Verheijen, M. A. W.']",21,2.0,7.0,Science,[u'Hydrogen 21-Centimeter Emission from a Galaxy at Cosmological Distance'],2001,157.28571428571428,1,2.0,0.3,13.2,2.0,1.0,6.0,1.3,164.0
http://arxiv.org/abs/astro-ph/0102318v1,"[u'Leffert, Charles B.']",5,7.0,12.0,ArXiv e-prints,[u'A Closed Non-Collapsing 3-D Universe Predicting A New Source of Gravity and Dark Mass'],2001,5.563943161634103,0,6.0,0.1,6.5,4.0,0.0,9.0,3.3,39.0
http://arxiv.org/abs/astro-ph/0103369v1,"[u'Alvarez-Mu\xf1iz, Jaime', u'Zas, Enrique']",3,6.0,11.0,Radio Detection of High Energy Particles,[u'Calculations of radio pulses from high energy showers'],2001,6.166666666666668,0,9.0,1.3,17.0,9.0,0.0,19.0,6.1,351.0
http://arxiv.org/abs/astro-ph/0109023v1,"[u'Caselli, P.', u'Walmsley, C. M.', u'Zucconi, A.', u'Tafalla, M.', u'Dore, L.', u'Myers, P. C.']",180,8.0,31.0,The Astrophysical Journal,[u'Molecular Ions in L1544. II. The Ionization Degree'],2002,68.21280724450196,2,13.0,1.3,40.2,13.0,9.0,20.0,12.5,354.0
http://arxiv.org/abs/astro-ph/0109097v2,"[u'Baccigalupi, Carlo', u'Balbi, Amedeo', u'Matarrese, Sabino', u'Perrotta, Francesca', u'Vittorio, Nicola']",77,6.0,10.0,Physical Review D,[u'Constraints on flat cosmologies with tracking quintessence from cosmic microwave background observations'],2002,56.45515394912985,2,8.0,1.3,16.4,6.0,0.0,18.0,2.0,235.0
http://arxiv.org/abs/astro-ph/0107094v1,"[u'Fargion, Daniele']",10,5.0,4.0,ArXiv e-prints,[u'Arrays is Space to detect Upward Tau and Highest Altitude Showers'],2001,5.563943161634103,0,7.0,2.3,19.2,7.0,1.0,20.0,7.4,906.0
http://arxiv.org/abs/astro-ph/0106542v2,"[u'Craig, Matthew W.', u'Davis, Marc']",14,6.0,18.0,New Astronomy,[u'The structure of dark matter halos in an annihilating dark matter model'],2001,49.27586206896552,0,3.0,0.3,3.7,1.0,0.0,4.0,0.4,59.0
http://arxiv.org/abs/astro-ph/0110164v1,"[u'Fulbright, Jon P.']",123,12.0,29.0,The Astronomical Journal,[u'Abundances and Kinematics of Field Stars. II. Kinematics and Abundance Relationships'],2002,82.62099644128114,2,4.0,0.7,21.9,3.0,2.0,12.0,9.0,499.0
http://arxiv.org/abs/astro-ph/0106234v1,"[u'Chugai, N. N.']",61,4.0,7.0,Monthly Notices of the Royal Astronomical Society,[u'Broad emission lines from the opaque electron-scattering environment of SN 1998S'],2001,57.938987187309344,2,8.0,0.8,17.1,8.0,1.0,19.0,6.4,253.0
http://arxiv.org/abs/astro-ph/0110097v1,"[u'Klessen, Ralf']",0,4.0,10.0,ArXiv e-prints,[u'Modeling Star Formation from Turbulent Fragmentation'],2001,5.563943161634103,0,9.0,1.8,34.8,9.0,6.0,20.0,14.5,760.0
http://arxiv.org/abs/astro-ph/0104344v1,"[u'Brooks, K. J.', u'Storey, J. W. V.', u'Whiteoak, J. B.']",24,7.0,10.0,Monthly Notices of the Royal Astronomical Society,[u'H110\u03b1 recombination-line emission and 4.8-GHz continuum emission in the Carina nebula'],2001,57.938987187309344,1,5.0,0.2,10.1,5.0,0.0,7.0,1.3,36.0
http://arxiv.org/abs/astro-ph/0104146v1,"[u'Harding, Alice K.', u'Muslimov, Alexander G.']",95,7.0,28.0,The Astrophysical Journal,[u'Pulsar Polar Cap Heating and Surface Thermal X-Ray Emission. I. Curvature Radiation Pair Fronts'],2001,68.21280724450196,2,6.0,1.5,19.7,6.0,1.0,20.0,7.0,663.0
http://arxiv.org/abs/astro-ph/0105519v1,"[u'Itoh, Naoki', u'Kawana, Youhei', u'Nozawa, Satoshi', u'Kohyama, Yasuharu']",20,3.0,13.0,Monthly Notices of the Royal Astronomical Society,"[u""Relativistic corrections to the multiple scattering effect on the Sunyaev-Zel'dovich effect in the isotropic approximation""]",2001,57.938987187309344,1,7.0,1.4,16.0,6.0,1.0,17.0,3.1,352.0
http://arxiv.org/abs/astro-ph/0108127v2,"[u'Lai, Dong', u'Ho, Wynn C. G.']",53,3.0,7.0,The Astrophysical Journal,[u'Resonant Conversion of Photon Modes Due to Vacuum Polarization in a Magnetized Plasma: Implications for X-Ray Emission from Magnetars'],2002,68.21280724450196,2,9.0,3.0,22.4,8.0,2.0,20.0,13.9,1244.0
http://arxiv.org/abs/astro-ph/0107437v1,"[u'Percival, Will J.']",12,8.0,10.0,Monthly Notices of the Royal Astronomical Society,[u'The build-up of haloes within Press-Schechter theory'],2001,57.938987187309344,0,5.0,0.2,26.4,5.0,1.0,11.0,1.6,60.0
http://arxiv.org/abs/gr-qc/0107045v1,"[u'Novak, J.']",13,7.0,8.0,Astronomy and Astrophysics,[u'Velocity-induced collapses of stable neutron stars'],2001,44.746808510638296,0,7.0,0.8,10.5,6.0,0.0,12.0,4.0,222.0
http://arxiv.org/abs/astro-ph/0103006v1,"[u'S\xe1nchez Almeida, J.', u'Asensio Ramos, A.', u'Trujillo Bueno, J.', u'Cernicharo, J.']",53,9.0,33.0,The Astrophysical Journal,[u'G-Band Spectral Synthesis in Solar Magnetic Concentrations'],2001,68.21280724450196,2,9.0,2.2,16.2,9.0,1.0,19.0,6.5,637.0
http://arxiv.org/abs/astro-ph/0108485v1,"[u'Dolag, K.', u'Schindler, S.', u'Govoni, F.', u'Feretti, L.']",93,5.0,9.0,Astronomy and Astrophysics,[u'Correlation of the magnetic field and the intra-cluster gas density in galaxy clusters'],2001,44.746808510638296,2,6.0,1.2,20.0,6.0,2.0,12.0,3.7,386.0
http://arxiv.org/abs/astro-ph/0108483v1,"[u'Hughes, Scott A.']",138,4.0,13.0,Monthly Notices of the Royal Astronomical Society,[u'Untangling the merger history of massive black holes with LISA'],2002,57.938987187309344,2,10.0,3.3,16.8,10.0,1.0,20.0,10.9,1099.0
http://arxiv.org/abs/astro-ph/0106073v1,"[u'Budav\xe1ri, Tam\xe1s', u'Szalay, Alexander S.', u'Csabai, Istv\xe1n', u'Connolly, Andrew J.', u'Tsvetanov, Zlatan']",7,3.0,9.0,The Astronomical Journal,[u'An Optimal Multihump Filter for Photometric Redshifts'],2001,82.62099644128114,0,4.0,1.3,12.1,3.0,0.0,7.0,0.6,257.0
http://arxiv.org/abs/astro-ph/0103377v3,"[u'Harrison, F. A.', u'Yost, S. A.', u'Sari, R.', u'Berger, E.', u'Holtzmann, T. J. Galama J.', u'Axelrod, T.', u'Bloom, J. S.', u'Chevalier, R.', u'Costa, E.', u'Diercks, A.', u'Djorgovski, S. G.', u'Frail, D. A.', u'Frontera, F.', u'Hurley, K.', u'Kulkarni, S. R.', u'McCarthy, P.', u'Piro, L.', u'Pooley, G. G.', u'Price, P. A.', u'Reichart, D.', u'Shepard, G. R. Ricker D.', u'Schmidt, B.', u'Walter, F.', u'Wheeler, C.']",8,5.0,16.0,ArXiv e-prints,[u'Broadband Observations of the Afterglow of GRB 000926: Observing the Effect of Inverse Compton Scattering and Evidence for a High-Density Environment'],2001,5.563943161634103,0,5.0,0.4,20.7,4.0,2.0,15.0,0.8,75.0
http://arxiv.org/abs/astro-ph/0106257v2,"[u'Ellison, Donald C.', u'Slane, Patrick', u'Gaensler, Bryan M.']",61,5.0,22.0,The Astrophysical Journal,[u'Broadband Observations and Modeling of the Shell-Type Supernova Remnant G347.3-0.5'],2001,68.21280724450196,2,7.0,1.4,19.5,6.0,2.0,20.0,5.1,449.0
http://arxiv.org/abs/astro-ph/0106313v1,"[u'Krisciunas, Kevin']",0,2.0,13.0,ArXiv e-prints,[u'A Brief History of Astronomical Brightness Determination Methods at Optical Wavelengths'],2001,5.563943161634103,0,3.0,1.0,12.9,2.0,0.0,13.0,0.5,246.0
http://arxiv.org/abs/astro-ph/0107422v3,"[u'Kaspi, Victoria M.', u'Gavriil, Fotis P.', u'Chakrabarty, Deepto', u'Lackey, Jessica R.', u'Muno, Michael P.']",1,11.0,32.0,20th Texas Symposium on relativistic astrophysics,[u'Long-term RXTE monitoring of the anomalous X-ray pulsar 1E 1048.1-5937'],2001,6.1,0,7.0,3.5,19.5,7.0,0.0,20.0,3.0,872.0
http://arxiv.org/abs/gr-qc/0110047v1,"[u'Font, Jos\xe9 A.', u'Goodale, Tom', u'Iyer, Sai', u'Miller, Mark', u'Rezzolla, Luciano', u'Seidel, Edward', u'Stergioulas, Nikolaos', u'Suen, Wai-Mo', u'Tobias, Malcolm']",97,17.0,19.0,Physical Review D,[u'Three-dimensional numerical general relativistic hydrodynamics. II. Long-term dynamics of single relativistic stars'],2002,56.45515394912985,2,11.0,2.2,19.4,11.0,0.0,20.0,4.6,427.0
http://arxiv.org/abs/hep-ph/0105236v2,"[u'Cormier, Daniel', u'Heitmann, Katrin', u'Mazumdar, Anupam']",30,16.0,23.0,Physical Review D,[u'Dynamics of coupled bosonic systems with applications to preheating'],2002,56.45515394912985,1,5.0,1.0,9.1,4.0,0.0,6.0,1.1,210.0
http://arxiv.org/abs/hep-ph/0109176v2,"[u'Bassett, Bruce A.', u'Peloso, Marco', u'Sorbo, Lorenzo', u'Tsujikawa, Shinji']",10,7.0,17.0,Nuclear Physics B,[u'Fermion production from preheating-amplified metric perturbations'],2002,76.0,0,12.0,1.3,23.5,13.0,1.0,19.0,6.7,286.0
http://arxiv.org/abs/astro-ph/0105438v2,"[u'Marley, Mark S.', u'Seager, S.', u'Saumon, D.', u'Lodders, Katharina', u'Ackerman, Andrew S.', u'Freedman, Richard S.', u'Fan, Xiaohui']",195,4.0,20.0,The Astrophysical Journal,[u'Clouds and Chemistry: Ultracool Dwarf Atmospheric Properties from Optical and Infrared Colors'],2002,68.21280724450196,2,7.0,0.9,23.5,7.0,3.0,20.0,3.6,235.0
http://arxiv.org/abs/astro-ph/0106544v1,"[u'Crawford, Fronefield', u'Manchester, Richard N.', u'Kaspi, Victoria M.']",37,2.0,19.0,The Astronomical Journal,[u'Polarization Properties of Nine Southern Radio Pulsars'],2001,82.62099644128114,1,6.0,0.6,11.3,6.0,0.0,13.0,2.1,143.0
http://arxiv.org/abs/hep-th/0109165v2,"[u'Brandenberger, Robert', u'Easson, Damien A.', u'Kimberly, Dagny']",105,6.0,19.0,Nuclear Physics B,[u'Loitering phase in brane gas cosmology'],2002,76.0,2,13.0,3.2,30.2,13.0,5.0,20.0,15.7,991.0
http://arxiv.org/abs/astro-ph/0103207v1,"[u'Mortlock, Daniel J.', u'Madgwick, Darren S.', u'Lahav, Ofer']",3,0.0,4.0,Publications of the Astronomical Society of Australia,[u'The 2dF Gravitational Lens Survey'],2001,16.88095238095238,0,6.0,1.0,11.5,5.0,0.0,13.0,1.9,229.0
http://arxiv.org/abs/astro-ph/0103371v1,"[u'Zas, Enrique']",3,5.0,10.0,Radio Detection of High Energy Particles,[u'ZeV air showers: The view from Auger'],2001,6.166666666666668,0,3.0,0.3,14.8,2.0,1.0,11.0,4.6,215.0
http://arxiv.org/abs/astro-ph/0105168v3,"[u'Maller, Ariyeh H.', u'Dekel, Avishai', u'Somerville, Rachel']",97,6.0,11.0,Monthly Notices of the Royal Astronomical Society,[u'Modelling angular-momentum history in dark-matter haloes'],2002,57.938987187309344,2,6.0,1.0,17.8,6.0,0.0,15.0,2.3,253.0
http://arxiv.org/abs/astro-ph/0102424v1,"[u'Kanekar, Nissim', u'Chengalur, Jayaram N.']",21,2.0,5.0,Monthly Notices of the Royal Astronomical Society,[u'Variable 21-cm absorption at z=0.3127'],2001,57.938987187309344,1,8.0,1.6,11.0,8.0,0.0,9.0,1.8,270.0
http://arxiv.org/abs/astro-ph/0105186v1,"[u'Brown, Warren R.', u'Geller, Margaret J.', u'Fabricant, Daniel G.', u'Kurtz, Michael J.']",37,20.0,20.0,The Astronomical Journal,[u'V- and R-band Galaxy Luminosity Functions and Low Surface Brightness Galaxies in the Century Survey'],2001,82.62099644128114,1,5.0,0.2,8.3,4.0,0.0,10.0,3.4,80.0
http://arxiv.org/abs/astro-ph/0108215v1,"[u'Goudfrooij, Paul']",0,2.0,5.0,Extragalactic Star Clusters,[u'3-Gyr-old Globular Clusters in the Merger Remnant NGC 1316: Implications for the Fate of Globular Clusters Formed During Gas-rich Galaxy Mergers'],2002,7.466666666666668,0,2.0,0.7,12.9,2.0,0.0,13.0,0.8,304.0
http://arxiv.org/abs/astro-ph/0105123v2,"[u'Porciani, Cristiano', u'Dekel, Avishai', u'Hoffman, Yehuda']",105,12.0,15.0,Monthly Notices of the Royal Astronomical Society,[u'Testing tidal-torque theory - I. Spin amplitude and direction'],2002,57.938987187309344,2,8.0,1.1,24.9,8.0,2.0,13.0,7.0,378.0
http://arxiv.org/abs/astro-ph/0105317v1,"[u'Dalal, Neal', u'Abazajian, Kevork', u'Jenkins, Elizabeth', u'Manohar, Aneesh V.']",74,3.0,5.0,Physical Review Letters,[u'Testing the Cosmic Coincidence Problem and the Nature of Dark Energy'],2001,107.7734375,2,8.0,0.4,11.9,5.0,0.0,14.0,3.9,89.0
http://arxiv.org/abs/astro-ph/0105507v1,"[u'Hubeny, Ivan', u'Blaes, Omer', u'Krolik, Julian H.', u'Agol, Eric']",103,19.0,22.0,The Astrophysical Journal,[u'Non-LTE Models and Theoretical Spectra of Accretion Disks in Active Galactic Nuclei. IV. Effects of Compton Scattering and Metal Opacities'],2001,68.21280724450196,2,5.0,1.2,17.1,4.0,2.0,18.0,2.7,413.0
http://arxiv.org/abs/astro-ph/0104058v1,"[u'Koldoba, A. V.', u'Lovelace, R. V. E.', u'Ustyugova, G. V.', u'Romanova, M. M.']",24,7.0,7.0,The Astronomical Journal,[u'Funnel Flows from Disks to Magnetized Stars'],2002,82.62099644128114,1,5.0,0.6,10.2,4.0,0.0,5.0,1.1,113.0
http://arxiv.org/abs/astro-ph/0103209v1,"[u'Berman, S.']",21,9.0,11.0,Astronomy and Astrophysics,[u'Hydrodynamic simulations of the triaxial bulge of M31'],2001,44.746808510638296,1,7.0,0.2,21.9,7.0,1.0,20.0,13.2,117.0
http://arxiv.org/abs/astro-ph/0103051v1,"[u'McClintock, J. E.', u'Haswell, C. A.', u'Garcia, M. R.', u'Drake, J. J.', u'Hynes, R. I.', u'Marshall, H. L.', u'Muno, M. P.', u'Chaty, S.', u'Garnavich, P. M.', u'Groot, P. J.', u'Lewin, W. H. G.', u'Mauche, C. W.', u'Miller, J. M.', u'Pooley, G. G.', u'Shrader, C. R.', u'Vrtilek, S. D.']",118,4.0,19.0,The Astrophysical Journal,[u'Complete and Simultaneous Spectral Observations of the Black Hole X-Ray Nova XTE J1118+480'],2001,68.21280724450196,2,5.0,0.4,15.0,4.0,1.0,16.0,1.5,87.0
http://arxiv.org/abs/astro-ph/0105501v1,"[u'Huber, D.', u'Pfenniger, D.']",24,32.0,28.0,Astronomy and Astrophysics,[u'Lumpy structures in self-gravitating disks'],2001,44.746808510638296,1,6.0,0.8,12.6,5.0,1.0,14.0,3.3,227.0
http://arxiv.org/abs/astro-ph/0108493v1,"[u'Schaap, W. E.', u'van de Weygaert, R.']",0,2.0,2.0,ArXiv e-prints,[u'Reconstructing cosmological fields using tessellation methods'],2001,5.563943161634103,0,2.0,1.0,12.7,2.0,1.0,4.0,2.2,738.0
http://arxiv.org/abs/astro-ph/0102351v1,"[u'Jeon, Young-Beom', u'Kim, Seung-Lee', u'Lee, Ho', u'Lee, Myung Gyoon']",15,6.0,15.0,The Astronomical Journal,[u'A New SX Phoenicis Star in the Globular Cluster M15'],2001,82.62099644128114,0,6.0,0.4,8.9,5.0,0.0,11.0,1.3,76.0
http://arxiv.org/abs/astro-ph/0105072v1,"[u'Kimeswenger, S.']",13,2.0,17.0,Revista Mexicana de Astronomia y Astrofisica,[u'Optical Coordinates of Southern Planetary Nebulae'],2001,10.111111111111109,0,5.0,1.0,6.6,3.0,0.0,8.0,1.7,261.0
http://arxiv.org/abs/astro-ph/0106155v2,"[u'Mouri, Hideaki', u'Taniguchi, Yoshiaki']",21,6.0,27.0,The Astrophysical Journal,[u'Far-Infrared Census of Starburst-Seyfert Connection'],2002,68.21280724450196,1,8.0,1.0,10.9,8.0,0.0,14.0,2.1,181.0
http://arxiv.org/abs/astro-ph/0108220v2,"[u'Kogan, Ian I.']",12,2.0,14.0,ArXiv e-prints,[u'Multi(Scale)Gravity: A Telescope for the Micro-World'],2001,5.563943161634103,0,12.0,6.0,23.1,14.0,2.0,20.0,7.3,1349.0
http://arxiv.org/abs/astro-ph/0107202v1,"[u'Iaria, R.', u'Di Salvo, T.', u'Burderi, L.', u'Robba, N. R.']",16,3.0,18.0,The Astrophysical Journal,[u'Spectral Evolution of Circinus X-1 along Its Orbit'],2001,68.21280724450196,0,4.0,1.0,8.4,3.0,0.0,9.0,0.5,182.0
http://arxiv.org/abs/astro-ph/0106500v1,"[u'Ryden, Barbara', u'Tinker, Jeremy']",1,4.0,8.0,The Shapes of Galaxies and their Dark Halos,[u'The Morphological Evolution of Merger Remnants'],2002,6.666666666666668,0,8.0,0.8,16.1,8.0,0.0,18.0,6.9,262.0
http://arxiv.org/abs/astro-ph/0110327v1,"[u'Valle, Giada', u'Ferrini, Federico', u'Galli, Daniele', u'Shore, Steven N.']",30,5.0,26.0,The Astrophysical Journal,"[u'Evolution of Li, Be, and B in the Galaxy']",2002,68.21280724450196,1,1.0,0.1,5.4,1.0,0.0,5.0,0.2,26.0
http://arxiv.org/abs/astro-ph/0105414v1,"[u'Ryden, Barbara S.', u'Forbes, Duncan A.', u'Terlevich, A. I.']",20,4.0,8.0,Monthly Notices of the Royal Astronomical Society,[u'Structural evolution in elliptical galaxies: the age-shape relation'],2001,57.938987187309344,1,9.0,1.0,16.2,9.0,0.0,18.0,7.0,294.0
http://arxiv.org/abs/astro-ph/0103351v1,"[u'Kelson, Daniel D.', u'Illingworth, Garth D.', u'Franx, Marijn', u'van Dokkum, Pieter G.']",45,4.0,5.0,The Astrophysical Journal,[u'The Evolution of Balmer Absorption-Line Strengths in E/S0 Galaxies from z=0 to z=0.83'],2001,68.21280724450196,1,9.0,0.8,25.0,9.0,3.0,19.0,2.9,153.0
http://arxiv.org/abs/astro-ph/0105253v2,"[u'Green, Anne M.']",10,2.0,5.0,Physical Review D,[u'Viability of primordial black holes as short period gamma-ray bursts'],2002,56.45515394912985,0,10.0,2.5,15.8,12.0,0.0,19.0,5.8,602.0
http://arxiv.org/abs/astro-ph/0106456v1,"[u'Dos Santos, S.', u'Dor\xe9, O.']",38,11.0,22.0,Astronomy and Astrophysics,[u'Competition between shocks and entropy floor: Unifying groups and clusters of galaxies'],2002,44.746808510638296,1,3.0,0.8,7.1,2.0,0.0,4.0,0.6,187.0
http://arxiv.org/abs/astro-ph/0104416v1,"[u'Charnley, S. B.', u'Rodgers, S. D.', u'Kuan, Y. -J.', u'Huang, H. -C.']",13,2.0,13.0,Advances in Space Research,[u'Biomolecules in the interstellar medium and in comets'],2002,11.555555555555555,0,11.0,1.8,24.3,13.0,2.0,20.0,12.4,587.0
http://arxiv.org/abs/hep-th/0104181v2,"[u'Fischler, Willy', u'Kashani-Poor, Amir', u'McNees, Robert', u'Paban, Sonia']",174,4.0,12.0,Journal of High Energy Physics,"[u'The acceleration of the universe, a challenge for string theory']",2001,69.06521739130434,2,17.0,1.1,35.4,18.0,5.0,20.0,19.8,277.0
http://arxiv.org/abs/astro-ph/0110283v1,"[u'Taylor, Christopher L.', u'Walter, Fabian', u'Yun, Min S.']",20,6.0,4.0,The Astrophysical Journal,[u'Discovery of Molecular Gas in the Outflow and Tidal Arms around M82'],2001,68.21280724450196,1,7.0,1.2,16.4,7.0,1.0,17.0,8.3,479.0
http://arxiv.org/abs/astro-ph/0105006v1,"[u'Hamuy, Mario', u'Pinto, Philip A.', u'Maza, Jos\xe9', u'Suntzeff, Nicholas B.', u'Phillips, M. M.', u'Eastman, Ronald G.', u'Smith, R. C.', u'Corbally, C. J.', u'Burstein, D.', u'Li, Yong', u'Ivanov, Valentin', u'Moro-Martin, Amaya', u'Strolger, L. G.', u'de Souza, R. E.', u'dos Anjos, S.', u'Green, Elizabeth M.', u'Pickering, T. E.', u'Gonz\xe1lez, Luis', u'Antezana, Roberto', u'Wischnjewsky, Marina', u'Galaz, G.', u'Roth, M.', u'Persson, S. E.', u'Schommer, R. A.']",141,22.0,68.0,The Astrophysical Journal,[u'The Distance to SN 1999em from the Expanding Photosphere Method'],2001,68.21280724450196,2,11.0,1.2,44.8,11.0,8.0,20.0,7.8,310.0
http://arxiv.org/abs/nucl-th/0110036v1,"[u'Zynek, J. Ro', u'Wilk, G.']",0,2.0,6.0,Acta Physica Polonica B,[u'The Nuclear Pions and Quark Distributions in Deep Inelastic Scattering on Nuclei'],2002,13.166666666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://arxiv.org/abs/astro-ph/0107250v1,"[u'Haffner, L. M.', u'Reynolds, R. J.', u'Tufte, S. L.']",21,3.0,12.0,The Astrophysical Journal,[u'A Map of the Ionized Component of the Intermediate-Velocity Cloud Complex K'],2001,68.21280724450196,1,6.0,0.9,15.6,5.0,1.0,14.0,3.2,254.0
http://arxiv.org/abs/astro-ph/0108224v1,"[u'Metcalf, R. Benton', u'Madau, Piero']",204,10.0,21.0,The Astrophysical Journal,[u'Compound Gravitational Lensing as a Probe of Dark Matter Substructure within Galaxy Halos'],2001,68.21280724450196,2,7.0,1.0,18.9,6.0,1.0,15.0,5.6,337.0
http://arxiv.org/abs/hep-ph/0105211v1,"[u'Escribano, R.', u'Fr\xe8re, J. -M.', u'Monderen, D.', u'Van Elewyck, V.']",9,4.0,15.0,Physics Letters B,[u'Insights on neutrino lensing'],2001,48.70289855072464,0,9.0,1.0,13.3,9.0,0.0,17.0,4.8,242.0
http://arxiv.org/abs/astro-ph/0108514v1,"[u'Baldi, A.', u'Molendi, S.', u'Comastri, A.', u'Fiore, F.', u'Matt, G.', u'Vignali, C.']",124,3.0,9.0,The Astrophysical Journal,[u'The HELLAS2XMM Survey. I. The X-Ray Data and the logN-logS Relation'],2002,68.21280724450196,2,3.0,0.3,12.0,3.0,1.0,10.0,1.8,122.0
http://arxiv.org/abs/astro-ph/0106425v1,"[u'Lithwick, Yoram', u'Goldreich, Peter']",174,2.0,19.0,The Astrophysical Journal,[u'Compressible Magnetohydrodynamic Turbulence in Interstellar Plasmas'],2001,68.21280724450196,2,2.0,2.0,21.0,2.0,2.0,3.0,5.5,2337.0
http://arxiv.org/abs/astro-ph/0103140v1,"[u'Roberts, Mallory S. E.', u'Michelson, Peter F.', u'Leahy, Denis A.', u'Hall, Tony A.', u'Finley, John P.', u'Cominsky, Lynn R.', u'Srinivasen, Radhika']",0,14.0,19.0,ArXiv e-prints,[u'Phase Dependent Spectral Variability of 4U1907+09'],2001,5.563943161634103,0,7.0,1.8,13.5,7.0,0.0,15.0,2.6,406.0
http://arxiv.org/abs/hep-ph/0109275v1,"[u'Fiorentini, G.', u'Villante, F. L.', u'Ricci, B.']",5,2.0,13.0,ArXiv e-prints,[u'A few comments after the charged current measurement at the Sudbury Neutrino Observatory'],2001,5.563943161634103,0,7.0,1.2,12.0,4.0,0.0,14.0,2.0,236.0
http://arxiv.org/abs/astro-ph/0110270v1,"[u'R\xfcdiger, G\xfcnther', u'Shalybkov, Dima']",18,17.0,8.0,Physical Review E,[u'Stability of axisymmetric Taylor-Couette flow in hydromagnetics'],2002,18.0,0,7.0,3.5,8.9,7.0,0.0,12.0,2.8,844.0
http://arxiv.org/abs/astro-ph/0109534v1,"[u'Finkbeiner, Douglas P.', u'Schlegel, David J.', u'Frank, Curtis', u'Heiles, Carl']",75,5.0,18.0,The Astrophysical Journal,[u'Tentative Detection of Electric Dipole Emission from Rapidly Rotating Dust Grains'],2002,68.21280724450196,2,4.0,0.8,24.3,3.0,2.0,9.0,5.4,464.0
http://arxiv.org/abs/astro-ph/0105042v1,"[u'Muno, Michael P.', u'Chakrabarty, Deepto', u'Galloway, Duncan K.', u'Savov, Pavlin']",54,2.0,5.0,The Astrophysical Journal,[u'Millisecond Oscillations and Photospheric Radius Expansion in Thermonuclear X-Ray Bursts'],2001,68.21280724450196,2,4.0,0.8,18.0,4.0,1.0,13.0,3.0,343.0
http://arxiv.org/abs/gr-qc/0110006v1,"[u'Duez, Matthew D.', u'Baumgarte, Thomas W.', u'Shapiro, Stuart L.', u'Shibata, Masaru', u'Ury\u016b, K\u014dji']",20,5.0,9.0,Physical Review D,[u'Comparing the inspiral of irrotational and corotational binary neutron stars'],2002,56.45515394912985,1,3.0,0.8,6.6,2.0,0.0,3.0,0.4,162.0
http://arxiv.org/abs/astro-ph/0105315v1,"[u'Mahdavi, Andisheh', u'Geller, Margaret J.']",70,2.0,11.0,The Astrophysical Journal,[u'The L<SUB>X</SUB>-\u03c3 Relation for Galaxies and Clusters of Galaxies'],2001,68.21280724450196,2,6.0,1.0,16.3,6.0,0.0,14.0,2.2,248.0
http://arxiv.org/abs/astro-ph/0103246v1,"[u'Liszt, H.']",62,8.0,11.0,Astronomy and Astrophysics,[u'The spin temperature of warm interstellar H I'],2001,44.746808510638296,2,12.0,1.7,18.4,13.0,0.0,20.0,9.2,434.0
http://arxiv.org/abs/astro-ph/0104413v1,"[u'Oskinova, L. M.', u'Ignace, R.', u'Brown, J. C.', u'Cassinelli, J. P.']",15,6.0,11.0,Astronomy and Astrophysics,[u'Modelling X-ray variability in the structured atmospheres of hot stars'],2001,44.746808510638296,0,2.0,0.2,5.4,2.0,0.0,5.0,0.3,68.0
http://arxiv.org/abs/astro-ph/0108521v1,"[u'Ruiz, Jos\xe9 R.', u'Crenshaw, D. M.', u'Kraemer, S. B.', u'Bower, G. A.', u'Gull, T. R.', u'Hutchings, J. B.', u'Kaiser, M. E.', u'Weistrop, D.']",48,8.0,22.0,The Astronomical Journal,[u'Kinematics of the Narrow-Line Region in the Seyfert 2 Galaxy Markarian 3'],2001,82.62099644128114,1,3.0,0.2,7.5,2.0,0.0,8.0,0.6,61.0
